"trial_type","trial_index","time_elapsed","internal_node_id","code","subject","workerId","hitId","assignmentId","catk_n","catk_i","catk_b","catk2_n","catk2_i","catk2_b","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","current_training_images","current_training_label","shuffled_sampling_images","sampling_image_words","shuffled_test_images","current_category_label_level","current_category_kind","current_category_training_level","current_alternate_training_label","sampled_image","sampled_label","label_consistent","selection_array","selection_index","rt_array","selection_type_array","final_choice_array","final_rt","view_history","question_order"
"html-button-response","10","107465","0.0-10.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1115.0000000000146","<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>","0","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","115169","0.0-11.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","7702","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are beppos and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 beppos.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/veg_c1_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><img src=""stims/veg_c1_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the three examples and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>","0","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","","","","","","","","","","",""
"survey-html-form","12","117013","0.0-12.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1831","","{""name_check"":""beppo""}","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","","","","","","","","","","",""
"html-button-response-cols","13","124976","0.0-13.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","7960","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are beppos and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 beppos.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/veg_c1_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><img src=""stims/veg_c1_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>","3","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","","","","","","","","","","",""
"html-button-response","14","127485","0.0-14.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","2506","<div id=""container""><p><b><font size=""4.5"">The image you selected is a <span style=""color:#ff0000""><u>beppo</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/veg_c1_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veg_c1_sup3.jpg"" style=""width:70%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">beppo</figcaption></figure></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are beppos.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the beppos.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>","0","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","stims/veg_c1_sup3.jpg","beppo","1","","","","","","","",""
"html-button-response-catact","15","143695","0.0-15.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","","","","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","stims/veg_c1_sup3.jpg","beppo","","[""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup4.jpg""]","[""12"",""13"",""18"",""11"",""5"",""22"",""8"",""2""]","[3684.9999999999854,6382.999999999985,6920.999999999985,8016.999999999985,8768.999999999985,11940.999999999985,13150.999999999985,14499.999999999985]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup4.jpg""]","16206.999999999985","",""
"survey-html-form","16","150489","0.0-16.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","6792.999999999971","","{""word_meaning"":""vegetable""}","[""stims/veg_c1_sub1.jpg"",""stims/veg_c1_sup1.jpg"",""stims/veg_c1_sup2.jpg""]","beppo","[""stims/veg_c1_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""NOT a beppo"",""NOT a beppo"",""beppo"",""NOT a beppo""]","[""stims/ani_c3_sup4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup5.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup4.jpg""]","broad","vegetables","broad","NOT a beppo","","","","","","","","","","",""
"html-button-response","17","151262","0.0-17.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","772","<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>","0","","","","","","","","","","","","","","","","","","","",""
"html-button-response","18","155832","0.0-18.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","4567","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 roozers.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/ani_c3_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><img src=""stims/ani_c3_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the three examples and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>","0","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg""]","roozer","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer""]","[""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]","intermediate","animals","intermediate","NOT a roozer","","","","","","","","","","",""
"survey-html-form","19","158127","0.0-19.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","2282","","{""name_check"":""roozer""}","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg""]","roozer","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer""]","[""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]","intermediate","animals","intermediate","NOT a roozer","","","","","","","","","","",""
"html-button-response-cols","20","161964","0.0-20.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3834","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 roozers.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/ani_c3_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><img src=""stims/ani_c3_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>","5","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg""]","roozer","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer""]","[""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]","intermediate","animals","intermediate","NOT a roozer","","","","","","","","","","",""
"html-button-response","21","165300","0.0-21.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3335","<div id=""container""><p><b><font size=""4.5"">The image you selected is <span style=""color:#ff0000""><u>NOT a roozer</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/ani_c3_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_bas2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/ani_c3_sup3.jpg"" style=""width:70%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">NOT a roozer</figcaption></figure></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are roozers.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the roozers.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>","0","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg""]","roozer","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer""]","[""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]","intermediate","animals","intermediate","NOT a roozer","stims/ani_c3_sup3.jpg","NOT a roozer","0","","","","","","","",""
"html-button-response-catact","22","172862","0.0-22.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","","","","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_bas1.jpg"",""stims/ani_c3_bas2.jpg""]","roozer","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer""]","[""stims/veg_c1_bas3.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veh_c2_sup6.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_sup6.jpg""]","intermediate","animals","intermediate","NOT a roozer","stims/ani_c3_sup3.jpg","NOT a roozer","","[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_bas4.jpg""]","[""14"",""22"",""19"",""6""]","[1156,2260,3322,4509]","[""select"",""select"",""select"",""select""]","[""stims/ani_c3_sub4.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_bas4.jpg""]","7558","",""
